D0921 20:37:55.943015       1 config.go:596] Config.ProfileEnable (--profile): false
D0921 20:37:55.943026       1 config.go:596] Config.ProfileBlock (--profile-block): (empty)
D0921 20:37:55.943039       1 config.go:596] Config.ProfileCPU (--profile-cpu): (empty)
D0921 20:37:55.943051       1 config.go:596] Config.ProfileGCInterval (--profile-gc-interval): 0s
D0921 20:37:55.943067       1 config.go:596] Config.ProfileHeap (--profile-heap): (empty)
D0921 20:37:55.943078       1 config.go:596] Config.ProfileMutex (--profile-mutex): (empty)
D0921 20:37:55.943089       1 config.go:596] Config.TraceFile (--trace): (empty)
D0921 20:37:55.943101       1 config.go:596] Config.NumNetworkChannels (--num-network-channels): 1
D0921 20:37:55.943117       1 config.go:596] Config.NetworkProcessorsPerChannel (--network-processors-per-channel): 0
D0921 20:37:55.943131       1 config.go:596] Config.Rootless (--rootless): true
D0921 20:37:55.943144       1 config.go:596] Config.AlsoLogToStderr (--alsologtostderr): false
D0921 20:37:55.943157       1 config.go:596] Config.ReferenceLeak (--ref-leak-mode): disabled
D0921 20:37:55.943172       1 config.go:596] Config.CPUNumFromQuota (--cpu-num-from-quota): true
D0921 20:37:55.943182       1 config.go:596] Config.AllowFlagOverride (--allow-flag-override): false
D0921 20:37:55.943195       1 config.go:596] Config.OCISeccomp (--oci-seccomp): false
D0921 20:37:55.943210       1 config.go:596] Config.IgnoreCgroups (--ignore-cgroups): true
D0921 20:37:55.943222       1 config.go:596] Config.MountCgroupV2 (--mount-cgroup-v2): false
D0921 20:37:55.943233       1 config.go:596] Config.SystemdCgroup (--systemd-cgroup): false
D0921 20:37:55.943256       1 config.go:596] Config.PodInitConfig (--pod-init-config): /tmp/pniroula/TestGovernedLoopback522509036/001/narrowed/pod-init.json
D0921 20:37:55.943269       1 config.go:596] Config.XDP (--EXPERIMENTAL-xdp): {0 }
D0921 20:37:55.943287       1 config.go:596] Config.AFXDPUseNeedWakeup (--EXPERIMENTAL-xdp-need-wakeup): true
D0921 20:37:55.943299       1 config.go:596] Config.FDLimit (--fdlimit): -1
D0921 20:37:55.943311       1 config.go:596] Config.DCache (--dcache): -1
D0921 20:37:55.943324       1 config.go:596] Config.IOUring (--iouring): false
D0921 20:37:55.943337       1 config.go:596] Config.DirectFS (--directfs): true
D0921 20:37:55.943350       1 config.go:596] Config.AppHugePages (--app-huge-pages): true
D0921 20:37:55.943363       1 config.go:596] Config.NVProxy (--nvproxy): false
D0921 20:37:55.943375       1 config.go:596] Config.NVProxyDocker (--nvproxy-docker): false
D0921 20:37:55.943387       1 config.go:596] Config.NVProxyDriverVersion (--nvproxy-driver-version): (empty)
D0921 20:37:55.943402       1 config.go:596] Config.NVProxyAllowedDriverCapabilities (--nvproxy-allowed-driver-capabilities): utility,compute
D0921 20:37:55.943432       1 config.go:596] Config.NVProxyAllowUnsupportedDriver (--nvproxy-allow-unsupported-driver): false
D0921 20:37:55.943444       1 config.go:596] Config.TPUProxy (--tpuproxy): false
D0921 20:37:55.943456       1 config.go:596] Config.RDMAProxy (--rdmaproxy): false
D0921 20:37:55.943469       1 config.go:596] Config.TestOnlyAllowRunAsCurrentUserWithoutChroot (--TESTONLY-unsafe-nonroot): false
D0921 20:37:55.943482       1 config.go:596] Config.TestOnlyTestNameEnv (--TESTONLY-test-name-env): (empty)
D0921 20:37:55.943494       1 config.go:596] Config.TestOnlyAFSSyscallPanic (--TESTONLY-afs-syscall-panic): false
D0921 20:37:55.943507       1 config.go:598] Config.explicitlySet: <map[string]struct {} Value> (unexported)
D0921 20:37:55.943518       1 config.go:596] Config.ReproduceNAT (--reproduce-nat): false
D0921 20:37:55.943532       1 config.go:596] Config.ReproduceNftables (--reproduce-nftables): false
D0921 20:37:55.943545       1 config.go:596] Config.NetDisconnectOk (--net-disconnect-ok): true
D0921 20:37:55.943556       1 config.go:596] Config.TestOnlyAutosaveImagePath (--TESTONLY-autosave-image-path): (empty)
D0921 20:37:55.943568       1 config.go:596] Config.TestOnlyAutosaveResume (--TESTONLY-autosave-resume): false
D0921 20:37:55.943581       1 config.go:596] Config.RestoreSpecValidation (--restore-spec-validation): enforce
D0921 20:37:55.943596       1 config.go:596] Config.GVisorMarkerFile (--gvisor-marker-file): false
D0921 20:37:55.943607       1 config.go:596] Config.OverrideProcs (--override-procs): (empty)
D0921 20:37:55.943621       1 config.go:596] Config.SystrapDisableSyscallPatching (--systrap-disable-syscall-patching): false
D0921 20:37:55.943634       1 config.go:596] Config.SystrapDisableFastPath (--systrap-disable-fast-path): false
D0921 20:37:55.943644       1 config.go:596] Config.Nftables (--TESTONLY-nftables): false
D0921 20:37:55.943655       1 config.go:596] Config.AllowSUID (--allow-suid): false
D0921 20:37:55.943667       1 config.go:596] Config.UseCPUNums (--kvm-use-cpu-nums): false
D0921 20:37:55.943680       1 config.go:596] Config.PauseExternalNetworking (--pause-external-networking): false
D0921 20:37:55.943693       1 config.go:596] Config.AllowConnectedOnSave (--allow-connected-on-save): false
D0921 20:37:55.943705       1 config.go:596] Config.AllowRootfsTarAnnotation (--allow-rootfs-tar-annotation): false
D0921 20:37:55.943719       1 config.go:596] Config.ControlRPCStopTimeout (--control-rpc-stop-timeout): 15s
D0921 20:37:55.943749       1 config.go:596] Config.TunnelSocket (--tunnel-socket): /dev/shm/t25-1274519801/a.sock
D0921 20:37:55.943761       1 config.go:596] Config.TunnelTable (--tunnel-table): /tmp/pniroula/TestGovernedLoopback522509036/001/narrowed/table.json
D0921 20:37:55.943774       1 config.go:596] Config.SharedRootDir (--shared-root): (empty)
D0921 20:37:55.943790       1 cli.go:284] runsc process spawned at 20:37:55.939128, Go started execution at 20:37:55.940569. Startup overhead: 1.441431ms
I0921 20:37:55.943828       1 cli.go:287] **************** gVisor ****************
I0921 20:37:55.943860       1 timing.go:439] Timer for runsc boot: Starting.
D0921 20:37:55.943949       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint Go code running at 20:37:55.940569802 (unix nanos: 1790037475940569802)
D0921 20:37:55.943983       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint boot subcommand dispatched at 20:37:55.943980636 (unix nanos: 1790037475943980636)
D0921 20:37:55.944624       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint CPUID initialized at 20:37:55.944621992 (unix nanos: 1790037475944621992)
D0921 20:37:55.944657       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint ring0 initialized at 20:37:55.944655692 (unix nanos: 1790037475944655692)
I0921 20:37:55.944747       1 boot.go:374] Setting product_name: "AS -2015CS-TNR"
I0921 20:37:55.944931       1 boot.go:385] Setting host-thp-shmem-enabled: "never"
I0921 20:37:55.945006       1 boot.go:395] Setting host-thp-defrag: "madvise"
D0921 20:37:55.945024       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 20:37:55.945021998 (unix nanos: 1790037475945021998)
D0921 20:37:55.946677       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 20:37:55.946674321 (unix nanos: 1790037475946674321)
I0921 20:37:55.946706       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0921 20:37:55.947097       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 20:37:55.947094347 (unix nanos: 1790037475947094347)
I0921 20:37:55.947319       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
D0921 20:37:55.947486       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot proc mounted at 20:37:55.947483577 (unix nanos: 1790037475947483577)
D0921 20:37:55.947809       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot procfs set up at 20:37:55.947804495 (unix nanos: 1790037475947804495)
D0921 20:37:55.947873       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot sealed read-only at 20:37:55.947872126 (unix nanos: 1790037475947872126)
D0921 20:37:55.949123       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot set up at 20:37:55.949115970 (unix nanos: 1790037475949115970)
D0921 20:37:55.949358       1 specutils.go:134] Spec:
{
  "ociVersion": "1.0.0",
  "process": {
    "user": {
      "uid": 0,
      "gid": 0
    },
    "args": [
      "/agent-probe",
      "-network",
      "plain",
      "-task",
      "summarize",
      "-without-model",
      "-dir",
      "/tmp"
    ],
    "env": [
      "PATH=/",
      "HOME=/tmp",
      "SSL_CERT_FILE=/etc/ssl/certs/ca-certificates.crt",
      "ANTHROPIC_API_KEY="
    ],
    "cwd": "/tmp",
    "capabilities": {},
    "rlimits": [
      {
        "type": "RLIMIT_NOFILE",
        "hard": 4096,
        "soft": 4096
      }
    ]
  },
  "root": {
    "path": "/tmp/pniroula/TestGovernedLoopback522509036/001/rootfs",
    "readonly": true
  },
  "hostname": "workload",
  "mounts": [
    {
      "destination": "/proc",
      "type": "proc",
      "source": "/dev/shm/t25-1274519801/narrowed/proc"
    },
    {
      "destination": "/tmp",
      "type": "tmpfs",
      "source": "/dev/shm/t25-1274519801/narrowed/tmpfs",
      "options": [
        "rw",
        "nosuid",
        "nodev",
        "mode=1777"
      ]
    }
  ],
  "linux": {
    "namespaces": [
      {
        "type": "pid"
      },
      {
        "type": "mount"
      },
      {
        "type": "ipc"
      },
      {
        "type": "uts"
